Source_Directory,seed_id,email,title,sentiment_score,content,link
first that was too large seed 3,1,1_alexzielenski@example.com,Proactively addresses issues,,"That's fine, things have changed, thanks
/lgtm
/approve",https://github.com/kubernetes/kubernetes/pull/113062#issuecomment-1278398182
first that was too large seed 3,1,1_alexzielenski@example.com,Proactively addresses issues,,"/triage accepted
",https://github.com/kubernetes/kubernetes/pull/113024#issuecomment-1277886424
first that was too large seed 3,1,1_alexzielenski@example.com,Proactively addresses issues,,/lgtm,https://github.com/kubernetes/kubernetes/pull/112158#issuecomment-1255274674
first that was too large seed 3,1,1_alexzielenski@example.com,Proactively addresses issues,,"/lgtm

Thanks!",https://github.com/kubernetes/kubernetes/pull/111122#issuecomment-1239693994
first that was too large seed 3,1,1_alexzielenski@example.com,Proactively addresses issues,,/triage accepted,https://github.com/kubernetes/kubernetes/pull/112158#issuecomment-1234522174
first that was too large seed 3,1,1_alexzielenski@example.com,Proactively addresses issues,,"/approve

(I'll let someone else lgtm since I didn't read the tests carefully enough)",https://github.com/kubernetes/kubernetes/pull/111967#issuecomment-1232264111
first that was too large seed 3,1,1_alexzielenski@example.com,Proactively addresses issues,,/approve,https://github.com/kubernetes/kubernetes/pull/111122#issuecomment-1232208285
first that was too large seed 3,1,1_alexzielenski@example.com,Proactively addresses issues,,"only one minor comment, probably ready to go otherwise?",https://github.com/kubernetes/kubernetes/pull/111122#issuecomment-1232130824
first that was too large seed 3,1,1_alexzielenski@example.com,Proactively addresses issues,,@spencer-p @justinsb @seans3 Would that work for you?,https://github.com/kubernetes/kubernetes/pull/111967#issuecomment-1225006439
first that was too large seed 3,1,1_alexzielenski@example.com,Proactively addresses issues,,/triage accepted,https://github.com/kubernetes/kubernetes/pull/111967#issuecomment-1224773209
first that was too large seed 3,1,1_alexzielenski@example.com,Proactively addresses issues,,"> Once a new API is released, it will be pinned. Creating a new API with the known flaws of the previous API is a mistake. The consuming code has to adapt either way.

An example of the modifications that would provide an API that solves these items: https://github.com/kubernetes/kubernetes/pull/111409#issuecomment-1198536637 

https://github.com/kubernetes/kubernetes/pull/111792",https://github.com/kubernetes/kubernetes/pull/111409#issuecomment-1211273145
first that was too large seed 3,1,1_alexzielenski@example.com,Proactively addresses issues,,"Looks good to me, I'll let someone more knowledgable of this area tag for me. Thanks!",https://github.com/kubernetes/kubernetes/pull/111122#issuecomment-1211214831
first that was too large seed 3,1,1_alexzielenski@example.com,Proactively addresses issues,,/lgtm,https://github.com/kubernetes/kubernetes/pull/111557#issuecomment-1203005505
first that was too large seed 3,1,1_alexzielenski@example.com,Proactively addresses issues,,"testdata changes look good.

/approve
",https://github.com/kubernetes/kubernetes/pull/111446#issuecomment-1200137430
first that was too large seed 3,1,1_alexzielenski@example.com,Proactively addresses issues,,"> I talked with the team, the intent here was actually not to change the API at all,

This came up in the KEP review here: https://github.com/kubernetes/enhancements/pull/3364#discussion_r897282810 with a specific comment expanded here for convenience:

> [deads2k](https://github.com/deads2k) [on Jun 14](https://github.com/kubernetes/enhancements/pull/3364#discussion_r897282810)
I think we should make our API serialization the type we want. I can understand if internally you have a RESTMapper convert to something else to make code easier to migrate.

Once a new API is released, it will be pinned. Creating a new API with the known flaws of the previous API is a mistake. The consuming code has to adapt either way.",https://github.com/kubernetes/kubernetes/pull/111409#issuecomment-1199818396
first that was too large seed 3,1,1_alexzielenski@example.com,Proactively addresses issues,,"Actually, it looks like we can re-use the `metav1.APIResource` type directly. That also removes any of the conversion code that currently existed.",https://github.com/kubernetes/kubernetes/pull/111409#issuecomment-1198746614
first that was too large seed 3,1,1_alexzielenski@example.com,Proactively addresses issues,,"@deads2k 

I talked with the team, the intent here was actually not to change the API at all, just do the absolute minimum to get everything into a single document and make it safe given that it's coming out of a cache now. @seans3 believes that it's easy to adjust/update clients if we avoid making semantic changes.

I still advise making a v2 for mechanical reasons (to reuse conversion generators etc), but not making semantic changes. Will that work for you? (I don't expect this to make the code freeze deadline either way) The team didn't intend to sign up for semantic API changes.

I think minimizing the diff for clients is somewhat important, they have to change anyway, but it could be easier or harder to adapt depending on how different we make this document.",https://github.com/kubernetes/kubernetes/pull/111409#issuecomment-1198729209
first that was too large seed 3,1,1_alexzielenski@example.com,Proactively addresses issues,,"> Rather than rely on client knowledge of defaults for fields like GVK, I'd like to see it always specified

agree

> subresource should be nested under the resource and always list GVK

Unsure about the former, but adding GVK sounds good.

> need some means of describing endpoints like /logs, /exec, /attach

I think those are already in the open api, and we can keep this discovery doc only about things that need restmapping?

> I like the idea of shaping the list like other lists and having an objectmeta.name instead of just the bare name. I'm open to making a bytes to bytes comparison in proto of the options.

If name is all you want, that sounds fine. If you want e.g. RV simulation then we would need to talk about that more.

> it seems like we may want status on these to reflect staleness.

hm, adding status and metadata clauses does seem like it will make JSON much bigger, at least. But I guess so would adding GVKs everywhere. Part of the reasoning to do this is that the document is small enough that it's reasonable to not split it up on into the foreseeable future.

I'm in favor of making easy & obvious improvements, but I don't think we should make them redo the whole feature -- this was more intended to be a bug fix. We can save complicated stuff for a v3?",https://github.com/kubernetes/kubernetes/pull/111409#issuecomment-1198630212
first that was too large seed 3,1,1_alexzielenski@example.com,Proactively addresses issues,,"> I think we should refactor the API to reflect the lessons learned from our first discovery document. Details like separation of GVR from GVK and the handling of subresources should be first class concepts this time. Rather than try to determine that new API in the last two days before freeze, I think we should continue shaping the API with the plan of merging it early in 1.26 instead. Given that the PR was only opened three days ago, I think the timing on this was always very tight.
> 
> Daniel Smith sound reasonable?
> 
> Some thoughts on the API.
> 
> 1. Rather than rely on client knowledge of defaults for fields like GVK, I'd like to see it always specified
> 2. subresource should be nested under the resource and always list GVK
> 3. need some means of describing endpoints like /logs, /exec, /attach
> 4. I like the idea of shaping the list like other lists and having an objectmeta.name instead of just the bare name.  I'm open to making a bytes to bytes comparison in proto of the options.
> 5. it seems like we may want status on these to reflect staleness.

I think we have to consider the implications of these proposed discovery api changes to the clients. Currently, every client is dependent on the `DiscoveryInterface`, which is expressed in `meta/v1` structures (e.g. `metav1.APIResource`, `metav1.APIGroup`, etc.). And the proposed implementation of the client for this new endpoint merely converts the new `DiscoveryAPI*` structs back to the `API*` structs to ensure no users of the discovery client have to change.

https://github.com/kubernetes/kubernetes/pull/111468

If we expose an entire new discovery api that substantially differs from the current api, then every user of the `DiscoveryInterface` will have to change.

The initial impetus for this discovery KEP was to fix the **DiscoveryStorm** problem where clients were frequently downloading dozens of discovery documents regardless of document freshness. It sounds like exposing a new discovery api would radically expand the scope of what we are trying to accomplish here. Should we consider a more modest change without a new discovery api, so it does not cascade to making all clients change?",https://github.com/kubernetes/kubernetes/pull/111409#issuecomment-1198609892
first that was too large seed 3,1,1_alexzielenski@example.com,Proactively addresses issues,,"I think we should refactor the API to reflect the lessons learned from our first discovery document. Details like separation of GVR from GVK and the handling of subresources should be first class concepts this time.  Rather than try to determine that new API in the last two days before freeze, I think we should continue shaping the API with the plan of merging it early in 1.26 instead.  Given that the PR was only opened three days ago, I think the timing on this was always very tight.

@lavalamp sound reasonable?

Some thoughts on the API.
1. Rather than rely on client knowledge of defaults for fields like GVK, I'd like to see it always specified
2. subresource should be nested under the resource and always list GVK
3. need some means of describing endpoints like /logs, /exec, /attach
4. I like the idea of shaping the list like other lists and having an objectmeta.name instead of just the bare name.  I'm open to making a bytes to bytes comparison in proto of the options.
5. it seems like we may want status on these to reflect staleness.",https://github.com/kubernetes/kubernetes/pull/111409#issuecomment-1198536637
